session_date,sku_id,spike_flag,unit_cost,unit_price,units_sold,units_refunded,stock_available,restock_lead_days
2025-01-10,DQProduk-023,0,74850.0,149850.0,20,1,193,0
2025-01-11,DQProduk-023,0,74850.0,149850.0,22,2,142,5
2025-01-12,DQProduk-023,0,74850.0,149850.0,21,1,214,2
2025-01-13,DQProduk-023,0,74850.0,149850.0,21,1,97,2
2025-01-14,DQProduk-023,0,74850.0,149850.0,20,0,57,3
2025-01-15,DQProduk-023,0,74850.0,149850.0,16,1,176,2
2025-01-16,DQProduk-023,0,74850.0,149850.0,20,2,102,5
2025-01-17,DQProduk-023,0,74850.0,149850.0,22,3,135,3
2025-01-18,DQProduk-023,0,74850.0,149850.0,21,2,54,1
2025-01-19,DQProduk-023,0,74850.0,149850.0,19,1,119,3
2025-01-20,DQProduk-023,0,74850.0,149850.0,16,0,149,1
2025-01-21,DQProduk-023,1,74850.0,149850.0,77,11,142,5
2025-01-22,DQProduk-023,1,74850.0,149850.0,58,5,99,1
2025-01-23,DQProduk-023,0,74850.0,149850.0,19,1,102,3
2025-01-24,DQProduk-023,0,74850.0,149850.0,18,2,46,3
2025-01-25,DQProduk-023,1,74850.0,149850.0,49,5,161,2
2025-01-26,DQProduk-023,0,74850.0,149850.0,24,1,54,1
2025-01-27,DQProduk-023,0,74850.0,149850.0,15,0,26,2
2025-01-28,DQProduk-023,1,74850.0,149850.0,35,1,204,0
2025-01-29,DQProduk-023,0,74850.0,149850.0,28,2,117,2
2025-01-30,DQProduk-023,0,74850.0,149850.0,17,2,191,5
2025-01-31,DQProduk-023,0,74850.0,149850.0,26,3,181,3
2025-02-01,DQProduk-023,1,74850.0,149850.0,59,5,202,2
2025-02-02,DQProduk-023,0,74850.0,149850.0,21,0,163,3
2025-02-03,DQProduk-023,1,74850.0,149850.0,43,4,193,1
2025-02-04,DQProduk-023,0,74850.0,149850.0,14,1,162,5
2025-02-05,DQProduk-023,0,74850.0,149850.0,27,0,96,2
2025-02-06,DQProduk-023,0,74850.0,149850.0,13,0,32,0
2025-02-07,DQProduk-023,0,74850.0,149850.0,21,0,192,7
2025-02-08,DQProduk-023,0,74850.0,149850.0,23,1,206,7
2025-02-09,DQProduk-023,1,74850.0,149850.0,59,4,82,5
2025-02-10,DQProduk-023,0,74850.0,149850.0,19,5,40,5
2025-02-11,DQProduk-023,0,74850.0,149850.0,14,2,113,3
2025-02-12,DQProduk-023,0,74850.0,149850.0,19,1,81,2
2025-02-13,DQProduk-023,0,74850.0,149850.0,20,1,47,2
2025-02-14,DQProduk-023,0,74850.0,149850.0,18,0,148,14
2025-02-15,DQProduk-023,0,74850.0,149850.0,24,3,219,2
2025-02-16,DQProduk-023,0,74850.0,149850.0,20,0,202,2
2025-02-17,DQProduk-023,0,74850.0,149850.0,17,0,151,5
2025-02-18,DQProduk-023,0,74850.0,149850.0,10,0,30,1
2025-02-19,DQProduk-023,0,74850.0,149850.0,18,2,63,3
2025-02-20,DQProduk-023,1,74850.0,149850.0,35,4,163,5
2025-02-21,DQProduk-023,1,74850.0,149850.0,54,8,217,3
2025-02-22,DQProduk-023,0,74850.0,149850.0,26,0,61,5
2025-02-23,DQProduk-023,0,74850.0,149850.0,19,1,168,0
2025-02-24,DQProduk-023,1,74850.0,149850.0,46,8,170,14
2025-02-25,DQProduk-023,0,74850.0,149850.0,27,2,69,7
2025-02-26,DQProduk-023,0,74850.0,149850.0,17,0,42,2
2025-02-27,DQProduk-023,0,74850.0,149850.0,17,3,124,5
2025-02-28,DQProduk-023,0,74850.0,149850.0,24,2,95,3
2025-03-01,DQProduk-023,0,74850.0,149850.0,29,0,52,3
2025-03-02,DQProduk-023,0,74850.0,149850.0,12,1,100,7
2025-03-03,DQProduk-023,0,74850.0,149850.0,24,0,216,1
2025-03-04,DQProduk-023,0,74850.0,149850.0,21,1,63,3
2025-03-05,DQProduk-023,0,74850.0,149850.0,18,1,206,5
2025-03-06,DQProduk-023,0,74850.0,149850.0,23,3,143,2
2025-03-07,DQProduk-023,0,74850.0,149850.0,20,1,177,1
2025-03-08,DQProduk-023,0,74850.0,149850.0,28,0,194,3
2025-03-09,DQProduk-023,0,74850.0,149850.0,20,0,97,0
2025-03-10,DQProduk-023,0,74850.0,149850.0,24,2,69,2
2025-03-11,DQProduk-023,0,74850.0,149850.0,18,0,52,7
2025-03-12,DQProduk-023,0,74850.0,149850.0,23,2,99,0
2025-03-13,DQProduk-023,0,74850.0,149850.0,18,0,190,2
2025-03-14,DQProduk-023,1,74850.0,149850.0,78,8,266,3
2025-03-15,DQProduk-023,0,74850.0,149850.0,12,0,173,2
2025-03-16,DQProduk-023,0,74850.0,149850.0,21,1,140,3
2025-03-17,DQProduk-023,0,74850.0,149850.0,22,4,34,0
2025-03-18,DQProduk-023,0,74850.0,149850.0,19,1,57,2
2025-03-19,DQProduk-023,0,74850.0,149850.0,17,1,164,2
2025-03-20,DQProduk-023,0,74850.0,149850.0,16,1,146,3
2025-03-21,DQProduk-023,0,74850.0,149850.0,23,1,181,1
2025-03-22,DQProduk-023,0,74850.0,149850.0,17,2,39,1
2025-03-23,DQProduk-023,0,74850.0,149850.0,24,0,100,1
2025-03-24,DQProduk-023,0,74850.0,149850.0,16,0,153,3
2025-03-25,DQProduk-023,0,74850.0,149850.0,14,1,117,3
2025-03-26,DQProduk-023,0,74850.0,149850.0,15,1,74,2
2025-03-27,DQProduk-023,0,74850.0,149850.0,22,0,171,3
2025-03-28,DQProduk-023,0,74850.0,149850.0,12,0,102,0
2025-03-29,DQProduk-023,0,74850.0,149850.0,18,1,206,3
2025-03-30,DQProduk-023,1,74850.0,149850.0,64,7,121,0
2025-03-31,DQProduk-023,0,74850.0,149850.0,21,2,48,5
2025-01-01,DQProduk-024,0,224850.0,299850.0,16,0,69,2
2025-01-02,DQProduk-024,0,224850.0,299850.0,15,2,204,3
2025-01-03,DQProduk-024,1,224850.0,299850.0,47,7,148,2
2025-01-04,DQProduk-024,0,224850.0,299850.0,14,0,142,3
2025-01-05,DQProduk-024,0,224850.0,299850.0,7,0,29,1
2025-01-06,DQProduk-024,0,224850.0,299850.0,13,1,117,2
2025-01-07,DQProduk-024,0,224850.0,299850.0,13,0,204,2
2025-01-08,DQProduk-024,0,224850.0,299850.0,17,1,99,5
2025-01-09,DQProduk-024,1,224850.0,299850.0,40,5,205,1
2025-01-10,DQProduk-024,0,224850.0,299850.0,14,0,211,3
2025-01-11,DQProduk-024,1,224850.0,299850.0,60,5,212,3
2025-01-12,DQProduk-024,0,224850.0,299850.0,8,1,54,1
2025-01-13,DQProduk-024,0,224850.0,299850.0,9,1,138,3
2025-01-14,DQProduk-024,0,224850.0,299850.0,12,1,56,2
2025-01-15,DQProduk-024,0,224850.0,299850.0,16,0,211,2
2025-01-16,DQProduk-024,0,224850.0,299850.0,8,0,157,2
2025-01-17,DQProduk-024,0,224850.0,299850.0,10,0,26,1
2025-01-18,DQProduk-024,0,224850.0,299850.0,11,0,111,3
2025-01-19,DQProduk-024,0,224850.0,299850.0,13,2,98,2
2025-01-20,DQProduk-024,0,224850.0,299850.0,22,0,120,5
2025-01-21,DQProduk-024,0,224850.0,299850.0,14,0,33,0
2025-01-22,DQProduk-024,0,224850.0,299850.0,15,1,154,2
2025-01-23,DQProduk-024,1,224850.0,299850.0,37,3,225,7
2025-01-24,DQProduk-024,0,224850.0,299850.0,18,0,211,1
2025-01-25,DQProduk-024,0,224850.0,299850.0,16,1,95,14
2025-01-26,DQProduk-024,0,224850.0,299850.0,13,0,79,2
2025-01-27,DQProduk-024,0,224850.0,299850.0,14,1,132,3
2025-01-28,DQProduk-024,0,224850.0,299850.0,12,0,58,1
2025-01-29,DQProduk-024,0,224850.0,299850.0,11,0,21,5
2025-01-30,DQProduk-024,0,224850.0,299850.0,13,0,211,3
2025-01-31,DQProduk-024,0,224850.0,299850.0,15,0,49,0
2025-02-01,DQProduk-024,0,224850.0,299850.0,17,1,149,0
2025-02-02,DQProduk-024,0,224850.0,299850.0,18,1,30,3
2025-02-03,DQProduk-024,0,224850.0,299850.0,13,1,102,0
2025-02-04,DQProduk-024,0,224850.0,299850.0,16,2,34,2
2025-02-05,DQProduk-024,0,224850.0,299850.0,12,1,173,5
2025-02-06,DQProduk-024,1,224850.0,299850.0,32,5,100,1
2025-02-07,DQProduk-024,0,224850.0,299850.0,15,1,58,3
2025-02-08,DQProduk-024,1,224850.0,299850.0,36,4,100,0
2025-02-09,DQProduk-024,0,224850.0,299850.0,16,2,201,1
2025-02-10,DQProduk-024,0,224850.0,299850.0,13,1,145,7
2025-02-11,DQProduk-024,0,224850.0,299850.0,15,0,41,5
2025-02-12,DQProduk-024,0,224850.0,299850.0,17,0,179,5
2025-02-13,DQProduk-024,0,224850.0,299850.0,19,2,31,2
2025-02-14,DQProduk-024,0,224850.0,299850.0,21,1,109,3
2025-02-15,DQProduk-024,1,224850.0,299850.0,64,4,173,3
2025-02-16,DQProduk-024,0,224850.0,299850.0,15,2,210,1
2025-02-17,DQProduk-024,1,224850.0,299850.0,42,8,156,5
2025-02-18,DQProduk-024,0,224850.0,299850.0,11,0,74,2
2025-02-19,DQProduk-024,0,224850.0,299850.0,16,2,167,3
2025-02-20,DQProduk-024,0,224850.0,299850.0,15,0,103,0
2025-02-21,DQProduk-024,0,224850.0,299850.0,20,0,129,3
2025-02-22,DQProduk-024,1,224850.0,299850.0,44,3,80,3
2025-02-23,DQProduk-024,0,224850.0,299850.0,11,0,101,5
2025-02-24,DQProduk-024,0,224850.0,299850.0,16,1,27,5
2025-02-25,DQProduk-024,1,224850.0,299850.0,31,3,102,3
2025-02-26,DQProduk-024,1,224850.0,299850.0,65,5,162,1
2025-02-27,DQProduk-024,1,224850.0,299850.0,49,6,76,2
2025-02-28,DQProduk-024,0,224850.0,299850.0,11,0,108,5
2025-03-01,DQProduk-024,0,224850.0,299850.0,8,0,181,5
2025-03-02,DQProduk-024,0,224850.0,299850.0,10,0,187,3
2025-03-03,DQProduk-024,0,224850.0,299850.0,15,1,71,5
2025-03-04,DQProduk-024,0,224850.0,299850.0,21,1,149,2
2025-03-05,DQProduk-024,1,224850.0,299850.0,25,3,164,2
2025-03-06,DQProduk-024,0,224850.0,299850.0,13,0,46,14
2025-03-07,DQProduk-024,0,224850.0,299850.0,21,1,70,2
2025-03-08,DQProduk-024,0,224850.0,299850.0,12,0,161,1
2025-03-09,DQProduk-024,0,224850.0,299850.0,12,1,157,1
2025-03-10,DQProduk-024,0,224850.0,299850.0,12,1,38,2
2025-03-11,DQProduk-024,0,224850.0,299850.0,9,0,192,3
2025-03-12,DQProduk-024,0,224850.0,299850.0,17,1,121,5
2025-03-13,DQProduk-024,1,224850.0,299850.0,27,2,182,2
2025-03-14,DQProduk-024,1,224850.0,299850.0,32,2,91,7
2025-03-15,DQProduk-024,0,224850.0,299850.0,17,2,157,0
2025-03-16,DQProduk-024,0,224850.0,299850.0,8,0,54,7
2025-03-17,DQProduk-024,0,224850.0,299850.0,13,2,118,14
2025-03-18,DQProduk-024,1,224850.0,299850.0,38,4,137,0
2025-03-19,DQProduk-024,0,224850.0,299850.0,10,1,35,2
2025-03-20,DQProduk-024,1,224850.0,299850.0,30,0,221,2
2025-03-21,DQProduk-024,0,224850.0,299850.0,22,1,192,1
2025-03-22,DQProduk-024,0,224850.0,299850.0,8,0,192,2
2025-03-23,DQProduk-024,0,224850.0,299850.0,11,1,144,2
2025-03-24,DQProduk-024,0,224850.0,299850.0,11,0,128,3
2025-03-25,DQProduk-024,0,224850.0,299850.0,14,0,55,5
2025-03-26,DQProduk-024,0,224850.0,299850.0,17,0,33,2
2025-03-27,DQProduk-024,0,224850.0,299850.0,14,0,117,3
2025-03-28,DQProduk-024,0,224850.0,299850.0,16,2,202,7
2025-03-29,DQProduk-024,0,224850.0,299850.0,17,0,92,1
2025-03-30,DQProduk-024,0,224850.0,299850.0,12,1,110,2
2025-03-31,DQProduk-024,0,224850.0,299850.0,10,2,100,3
2025-01-01,DQProduk-025,0,29850.0,44850.0,17,0,82,0
2025-01-02,DQProduk-025,0,29850.0,44850.0,19,0,140,5
2025-01-03,DQProduk-025,0,29850.0,44850.0,16,1,125,5
2025-01-04,DQProduk-025,0,29850.0,44850.0,16,2,167,3
2025-01-05,DQProduk-025,1,29850.0,44850.0,47,6,138,5
2025-01-06,DQProduk-025,0,29850.0,44850.0,18,2,152,1
2025-01-07,DQProduk-025,0,29850.0,44850.0,15,0,50,2
2025-01-08,DQProduk-025,1,29850.0,44850.0,44,2,235,2
2025-01-09,DQProduk-025,0,29850.0,44850.0,10,1,120,1
2025-01-10,DQProduk-025,0,29850.0,44850.0,10,0,156,1
2025-01-11,DQProduk-025,1,29850.0,44850.0,54,7,223,7
2025-01-12,DQProduk-025,0,29850.0,44850.0,22,1,186,14
2025-01-13,DQProduk-025,0,29850.0,44850.0,16,2,69,3
2025-01-14,DQProduk-025,1,29850.0,44850.0,45,4,164,5
2025-01-15,DQProduk-025,1,29850.0,44850.0,37,3,102,2
2025-01-16,DQProduk-025,0,29850.0,44850.0,14,2,80,3
2025-01-17,DQProduk-025,0,29850.0,44850.0,15,1,44,3
2025-01-18,DQProduk-025,0,29850.0,44850.0,13,1,135,7
2025-01-19,DQProduk-025,1,29850.0,44850.0,40,5,63,7
2025-01-20,DQProduk-025,0,29850.0,44850.0,15,0,120,1
2025-01-21,DQProduk-025,0,29850.0,44850.0,19,2,133,1
2025-01-22,DQProduk-025,0,29850.0,44850.0,24,0,188,2
2025-01-23,DQProduk-025,1,29850.0,44850.0,36,4,141,1
2025-01-24,DQProduk-025,1,29850.0,44850.0,65,6,202,1
2025-01-25,DQProduk-025,0,29850.0,44850.0,18,1,100,1
2025-01-26,DQProduk-025,0,29850.0,44850.0,23,0,40,2
2025-01-27,DQProduk-025,0,29850.0,44850.0,15,0,115,3
2025-01-28,DQProduk-025,0,29850.0,44850.0,17,0,91,2
2025-01-29,DQProduk-025,0,29850.0,44850.0,22,0,147,14
2025-01-30,DQProduk-025,1,29850.0,44850.0,61,5,155,3
2025-01-31,DQProduk-025,0,29850.0,44850.0,23,0,119,1
2025-02-01,DQProduk-025,0,29850.0,44850.0,22,1,55,0
2025-02-02,DQProduk-025,0,29850.0,44850.0,12,1,124,5
2025-02-03,DQProduk-025,0,29850.0,44850.0,12,1,177,3
2025-02-04,DQProduk-025,0,29850.0,44850.0,18,0,131,14
2025-02-05,DQProduk-025,0,29850.0,44850.0,15,0,173,1
2025-02-06,DQProduk-025,0,29850.0,44850.0,20,0,208,2
2025-02-07,DQProduk-025,0,29850.0,44850.0,24,0,119,2
2025-02-08,DQProduk-025,0,29850.0,44850.0,21,1,145,3
2025-02-09,DQProduk-025,0,29850.0,44850.0,12,0,130,3
2025-02-10,DQProduk-025,0,29850.0,44850.0,20,1,197,3
2025-02-11,DQProduk-025,0,29850.0,44850.0,18,0,61,1
2025-02-12,DQProduk-025,0,29850.0,44850.0,22,1,137,2
2025-02-13,DQProduk-025,0,29850.0,44850.0,19,1,153,2
2025-02-14,DQProduk-025,0,29850.0,44850.0,19,0,76,3
2025-02-15,DQProduk-025,0,29850.0,44850.0,22,1,125,3
2025-02-16,DQProduk-025,0,29850.0,44850.0,20,1,65,5
2025-02-17,DQProduk-025,0,29850.0,44850.0,15,0,134,3
2025-02-18,DQProduk-025,1,29850.0,44850.0,45,2,204,2
2025-02-19,DQProduk-025,0,29850.0,44850.0,20,0,94,3
2025-02-20,DQProduk-025,0,29850.0,44850.0,17,0,153,2
2025-02-21,DQProduk-025,0,29850.0,44850.0,17,1,120,14
2025-02-22,DQProduk-025,1,29850.0,44850.0,50,4,172,0
2025-02-23,DQProduk-025,0,29850.0,44850.0,15,0,59,1
2025-02-24,DQProduk-025,0,29850.0,44850.0,20,1,183,2
2025-02-25,DQProduk-025,1,29850.0,44850.0,73,7,235,2
2025-02-26,DQProduk-025,1,29850.0,44850.0,57,4,237,2
2025-02-27,DQProduk-025,1,29850.0,44850.0,39,2,69,1
2025-02-28,DQProduk-025,0,29850.0,44850.0,16,1,47,2
2025-03-01,DQProduk-025,0,29850.0,44850.0,13,0,60,1
2025-03-02,DQProduk-025,0,29850.0,44850.0,14,0,201,2
2025-03-03,DQProduk-025,0,29850.0,44850.0,18,0,58,7
2025-03-04,DQProduk-025,0,29850.0,44850.0,16,2,71,2
2025-03-05,DQProduk-025,0,29850.0,44850.0,16,0,104,5
2025-03-06,DQProduk-025,0,29850.0,44850.0,18,2,177,3
2025-03-07,DQProduk-025,0,29850.0,44850.0,16,0,115,3
2025-03-08,DQProduk-025,1,29850.0,44850.0,79,11,218,3
2025-03-09,DQProduk-025,0,29850.0,44850.0,20,2,145,5
2025-03-10,DQProduk-025,0,29850.0,44850.0,19,2,33,2
2025-03-11,DQProduk-025,0,29850.0,44850.0,18,2,73,2
2025-03-12,DQProduk-025,0,29850.0,44850.0,14,1,91,5
2025-03-13,DQProduk-025,0,29850.0,44850.0,23,3,140,5
2025-03-14,DQProduk-025,1,29850.0,44850.0,46,9,155,3
2025-03-15,DQProduk-025,0,29850.0,44850.0,10,2,114,3
2025-03-16,DQProduk-025,0,29850.0,44850.0,19,0,67,2
2025-03-17,DQProduk-025,0,29850.0,44850.0,21,0,34,2
2025-03-18,DQProduk-025,0,29850.0,44850.0,15,0,142,2
2025-03-19,DQProduk-025,0,29850.0,44850.0,17,1,201,3
2025-03-20,DQProduk-025,0,29850.0,44850.0,16,0,134,5
2025-03-21,DQProduk-025,0,29850.0,44850.0,18,1,161,7
2025-03-22,DQProduk-025,0,29850.0,44850.0,23,1,67,1
2025-03-23,DQProduk-025,0,29850.0,44850.0,19,1,111,2
2025-03-24,DQProduk-025,0,29850.0,44850.0,16,0,149,3
2025-03-25,DQProduk-025,0,29850.0,44850.0,17,0,83,1
2025-03-26,DQProduk-025,0,29850.0,44850.0,24,0,217,3
2025-03-27,DQProduk-025,0,29850.0,44850.0,19,2,124,0
2025-03-28,DQProduk-025,0,29850.0,44850.0,12,2,43,14
2025-03-29,DQProduk-025,0,29850.0,44850.0,15,2,158,1
2025-03-30,DQProduk-025,0,29850.0,44850.0,14,0,197,3
2025-03-31,DQProduk-025,0,29850.0,44850.0,17,2,213,2
2025-01-01,DQProduk-026,0,314850.0,374850.0,14,2,59,3
2025-01-02,DQProduk-026,0,314850.0,374850.0,15,0,171,3
2025-01-03,DQProduk-026,0,314850.0,374850.0,6,0,165,7
2025-01-04,DQProduk-026,0,314850.0,374850.0,13,4,189,5
2025-01-05,DQProduk-026,0,314850.0,374850.0,12,0,143,2
2025-01-06,DQProduk-026,0,314850.0,374850.0,11,2,51,5
2025-01-07,DQProduk-026,0,314850.0,374850.0,9,0,59,2
2025-01-08,DQProduk-026,0,314850.0,374850.0,14,0,53,2
2025-01-09,DQProduk-026,1,314850.0,374850.0,36,1,228,5
2025-01-10,DQProduk-026,0,314850.0,374850.0,19,1,181,2
2025-01-11,DQProduk-026,0,314850.0,374850.0,21,0,46,5
2025-01-12,DQProduk-026,0,314850.0,374850.0,14,1,159,3
2025-01-13,DQProduk-026,0,314850.0,374850.0,15,0,83,2
2025-01-14,DQProduk-026,0,314850.0,374850.0,13,1,104,14
2025-01-15,DQProduk-026,0,314850.0,374850.0,14,1,121,5
2025-01-16,DQProduk-026,0,314850.0,374850.0,17,3,97,5
2025-01-17,DQProduk-026,0,314850.0,374850.0,10,0,193,2
2025-01-18,DQProduk-026,0,314850.0,374850.0,11,0,28,1
2025-01-19,DQProduk-026,0,314850.0,374850.0,11,0,120,1
2025-01-20,DQProduk-026,0,314850.0,374850.0,16,2,163,3
2025-01-21,DQProduk-026,0,314850.0,374850.0,16,1,189,2
2025-01-22,DQProduk-026,0,314850.0,374850.0,12,0,117,2
2025-01-23,DQProduk-026,0,314850.0,374850.0,12,1,114,5
2025-01-24,DQProduk-026,1,314850.0,374850.0,32,3,70,7
2025-01-25,DQProduk-026,0,314850.0,374850.0,13,0,35,1
2025-01-26,DQProduk-026,0,314850.0,374850.0,9,0,107,3
2025-01-27,DQProduk-026,0,314850.0,374850.0,8,0,60,2
2025-01-28,DQProduk-026,0,314850.0,374850.0,14,2,132,3
2025-01-29,DQProduk-026,0,314850.0,374850.0,16,0,111,5
2025-01-30,DQProduk-026,0,314850.0,374850.0,13,1,200,2
2025-01-31,DQProduk-026,0,314850.0,374850.0,15,3,63,2
2025-02-01,DQProduk-026,0,314850.0,374850.0,19,0,135,2
2025-02-02,DQProduk-026,0,314850.0,374850.0,9,0,88,2
2025-02-03,DQProduk-026,0,314850.0,374850.0,14,2,97,1
2025-02-04,DQProduk-026,0,314850.0,374850.0,10,0,165,7
2025-02-05,DQProduk-026,0,314850.0,374850.0,15,1,84,3
2025-02-06,DQProduk-026,0,314850.0,374850.0,11,0,207,3
2025-02-07,DQProduk-026,0,314850.0,374850.0,16,1,108,2
2025-02-08,DQProduk-026,1,314850.0,374850.0,46,5,181,7
2025-02-09,DQProduk-026,0,314850.0,374850.0,7,1,159,3
2025-02-10,DQProduk-026,0,314850.0,374850.0,17,0,81,1
2025-02-11,DQProduk-026,0,314850.0,374850.0,11,0,196,5
2025-02-12,DQProduk-026,0,314850.0,374850.0,14,1,191,5
2025-02-13,DQProduk-026,0,314850.0,374850.0,21,1,78,7
2025-02-14,DQProduk-026,0,314850.0,374850.0,10,0,83,14
2025-02-15,DQProduk-026,0,314850.0,374850.0,18,1,82,1
2025-02-16,DQProduk-026,0,314850.0,374850.0,13,0,80,2
2025-02-17,DQProduk-026,0,314850.0,374850.0,16,1,137,2
2025-02-18,DQProduk-026,0,314850.0,374850.0,14,0,70,3
2025-02-19,DQProduk-026,1,314850.0,374850.0,52,2,110,3
2025-02-20,DQProduk-026,0,314850.0,374850.0,9,0,191,2
2025-02-21,DQProduk-026,0,314850.0,374850.0,23,0,53,5
2025-02-22,DQProduk-026,0,314850.0,374850.0,5,1,147,7
2025-02-23,DQProduk-026,0,314850.0,374850.0,15,1,105,2
2025-02-24,DQProduk-026,0,314850.0,374850.0,9,0,149,2
2025-02-25,DQProduk-026,0,314850.0,374850.0,10,0,143,2
2025-02-26,DQProduk-026,0,314850.0,374850.0,12,0,171,0
2025-02-27,DQProduk-026,0,314850.0,374850.0,13,0,134,5
2025-02-28,DQProduk-026,0,314850.0,374850.0,22,2,116,3
2025-03-01,DQProduk-026,0,314850.0,374850.0,13,0,155,3
2025-03-02,DQProduk-026,0,314850.0,374850.0,16,2,85,3
2025-03-03,DQProduk-026,0,314850.0,374850.0,16,0,95,3
2025-03-04,DQProduk-026,0,314850.0,374850.0,9,0,32,1
2025-03-05,DQProduk-026,0,314850.0,374850.0,16,2,146,3
2025-03-06,DQProduk-026,0,314850.0,374850.0,11,0,65,1
2025-03-07,DQProduk-026,0,314850.0,374850.0,13,0,66,3
2025-03-08,DQProduk-026,0,314850.0,374850.0,11,0,63,3
2025-03-09,DQProduk-026,0,314850.0,374850.0,12,1,52,3
2025-03-10,DQProduk-026,0,314850.0,374850.0,11,0,205,3
2025-03-11,DQProduk-026,1,314850.0,374850.0,51,2,180,5
2025-03-12,DQProduk-026,0,314850.0,374850.0,15,0,94,5
2025-03-13,DQProduk-026,0,314850.0,374850.0,17,1,66,3
2025-03-14,DQProduk-026,0,314850.0,374850.0,11,0,106,1
2025-03-15,DQProduk-026,0,314850.0,374850.0,14,0,198,3
2025-03-16,DQProduk-026,1,314850.0,374850.0,42,4,159,3
2025-03-17,DQProduk-026,0,314850.0,374850.0,20,1,90,2
2025-03-18,DQProduk-026,0,314850.0,374850.0,15,0,214,5
2025-03-19,DQProduk-026,1,314850.0,374850.0,48,9,103,2
2025-03-20,DQProduk-026,1,314850.0,374850.0,25,3,71,7
2025-03-21,DQProduk-026,0,314850.0,374850.0,15,2,214,3
2025-03-22,DQProduk-026,0,314850.0,374850.0,17,3,173,7
2025-03-23,DQProduk-026,0,314850.0,374850.0,16,0,91,1
2025-03-24,DQProduk-026,1,314850.0,374850.0,26,3,129,3
2025-03-25,DQProduk-026,0,314850.0,374850.0,16,0,196,3
2025-03-26,DQProduk-026,0,314850.0,374850.0,7,0,51,1
2025-03-27,DQProduk-026,0,314850.0,374850.0,9,1,153,2
2025-03-28,DQProduk-026,0,314850.0,374850.0,10,0,103,3
2025-03-29,DQProduk-026,0,314850.0,374850.0,14,2,178,3
2025-03-30,DQProduk-026,0,314850.0,374850.0,12,0,52,2
2025-03-31,DQProduk-026,0,314850.0,374850.0,15,0,51,3
2025-01-01,DQProduk-027,0,59850.0,74850.0,11,0,178,3
2025-01-02,DQProduk-027,0,59850.0,74850.0,14,0,124,2
2025-01-03,DQProduk-027,0,59850.0,74850.0,15,0,101,3
2025-01-04,DQProduk-027,0,59850.0,74850.0,21,1,32,1
2025-01-05,DQProduk-027,0,59850.0,74850.0,15,2,160,1
2025-01-06,DQProduk-027,0,59850.0,74850.0,17,0,149,2
2025-01-07,DQProduk-027,0,59850.0,74850.0,13,0,202,1
2025-01-08,DQProduk-027,0,59850.0,74850.0,20,1,192,7
2025-01-09,DQProduk-027,0,59850.0,74850.0,20,1,30,5
2025-01-10,DQProduk-027,1,59850.0,74850.0,48,4,211,5
2025-01-11,DQProduk-027,0,59850.0,74850.0,15,0,190,7
2025-01-12,DQProduk-027,0,59850.0,74850.0,32,2,116,3
2025-01-13,DQProduk-027,0,59850.0,74850.0,18,2,44,5
2025-01-14,DQProduk-027,0,59850.0,74850.0,21,1,73,3
2025-01-15,DQProduk-027,0,59850.0,74850.0,16,0,35,3
2025-01-16,DQProduk-027,0,59850.0,74850.0,22,2,197,2
2025-01-17,DQProduk-027,0,59850.0,74850.0,20,0,37,3
2025-01-18,DQProduk-027,0,59850.0,74850.0,19,1,38,2
2025-01-19,DQProduk-027,0,59850.0,74850.0,14,1,139,14
2025-01-20,DQProduk-027,0,59850.0,74850.0,20,1,159,1
2025-01-21,DQProduk-027,0,59850.0,74850.0,19,0,70,3
2025-01-22,DQProduk-027,0,59850.0,74850.0,13,0,106,3
2025-01-23,DQProduk-027,0,59850.0,74850.0,15,1,26,3
2025-01-24,DQProduk-027,0,59850.0,74850.0,18,1,111,0
2025-01-25,DQProduk-027,0,59850.0,74850.0,13,0,146,1
2025-01-26,DQProduk-027,1,59850.0,74850.0,53,7,100,2
2025-01-27,DQProduk-027,0,59850.0,74850.0,20,1,89,3
2025-01-28,DQProduk-027,0,59850.0,74850.0,20,1,122,2
2025-01-29,DQProduk-027,1,59850.0,74850.0,69,5,182,2
2025-01-30,DQProduk-027,0,59850.0,74850.0,14,1,79,1
2025-01-31,DQProduk-027,0,59850.0,74850.0,15,1,123,3
2025-02-01,DQProduk-027,0,59850.0,74850.0,21,1,82,3
2025-02-02,DQProduk-027,0,59850.0,74850.0,13,1,59,2
2025-02-03,DQProduk-027,0,59850.0,74850.0,19,2,76,5
2025-02-04,DQProduk-027,0,59850.0,74850.0,20,2,71,1
2025-02-05,DQProduk-027,1,59850.0,74850.0,32,4,229,2
2025-02-06,DQProduk-027,0,59850.0,74850.0,13,1,23,2
2025-02-07,DQProduk-027,0,59850.0,74850.0,31,2,126,1
2025-02-08,DQProduk-027,0,59850.0,74850.0,14,0,131,2
2025-02-09,DQProduk-027,0,59850.0,74850.0,15,2,109,2
2025-02-10,DQProduk-027,1,59850.0,74850.0,47,2,76,14
2025-02-11,DQProduk-027,0,59850.0,74850.0,22,2,119,2
2025-02-12,DQProduk-027,1,59850.0,74850.0,53,6,70,2
2025-02-13,DQProduk-027,0,59850.0,74850.0,15,2,200,2
2025-02-14,DQProduk-027,0,59850.0,74850.0,17,0,122,2
2025-02-15,DQProduk-027,0,59850.0,74850.0,17,0,35,3
2025-02-16,DQProduk-027,1,59850.0,74850.0,68,10,184,2
